genome_id,genome_name,label
573.24114,Klebsiella pneumoniae strain MUGSI_309,R
573.50812,Klebsiella pneumoniae hvKP12,S
573.20554,Klebsiella pneumoniae strain EuSCAPE_PT044,S
573.50781,Klebsiella pneumoniae stjyk0001,S
573.73528,Klebsiella pneumoniae SCNJ4,R
573.63396,Klebsiella pneumoniae R123,S
573.20149,Klebsiella pneumoniae strain NCTC11228,S
573.52866,Klebsiella pneumoniae kp123,S
573.12896,Klebsiella pneumoniae 3300,S
573.66148,Klebsiella pneumoniae ERR2106615,R
573.35496,Klebsiella pneumoniae strain 10-19,S
573.25723,Klebsiella pneumoniae strain TUM14060,S
573.15490,Klebsiella pneumoniae strain 10315_6#80,R
573.20628,Klebsiella pneumoniae strain EuSCAPE_RS006,S
573.12880,Klebsiella pneumoniae 3365,S
573.46031,Klebsiella pneumoniae TFKP169,S
573.56145,Klebsiella pneumoniae 2410,S
573.17754,Klebsiella pneumoniae strain B7,S
573.42975,Klebsiella pneumoniae strain 2019_OU_BfR0018,S
573.45835,Klebsiella pneumoniae 2019.TE.4,S
573.62529,Klebsiella pneumoniae S2_006_012G1_dasS2_006_012G1_maxbin2.maxbin.003,S
573.22061,Klebsiella pneumoniae strain EuSCAPE_ES248,S
573.43762,Klebsiella pneumoniae Kp_HUCA_Bac_72,S
573.45874,Klebsiella pneumoniae STLIN_7,R
573.64723,Klebsiella pneumoniae KP64_WM3_49.22_ST307_KPC2,S
573.78895,Klebsiella pneumoniae KP3,S
573.14096,Klebsiella pneumoniae KPN373ec,S
573.25925,Klebsiella pneumoniae strain KP6CR strain not applicable,S
573.12688,Klebsiella pneumoniae strain PO457,S
573.26237,Klebsiella pneumoniae strain 5012STDY7626506,S
573.34302,Klebsiella pneumoniae strain KSB1_10B-sc-2280232,S
573.44592,Klebsiella pneumoniae KP03197 CHD,R
573.66937,Klebsiella pneumoniae KP_NORM_BLD_2015_115990,S
573.32508,Klebsiella pneumoniae strain WCHKP090387,S
573.78155,Klebsiella pneumoniae 229I7,S
573.44698,Klebsiella pneumoniae Kp96,S
573.66043,Klebsiella pneumoniae JBDDAAJ-19-0110,S
573.50506,Klebsiella pneumoniae strain BA17073,S
573.53046,Klebsiella pneumoniae KPJCL-3,R
573.22476,Klebsiella pneumoniae strain CRK0014,S
573.25807,Klebsiella pneumoniae strain ICR003002,S
573.12958,Klebsiella pneumoniae 3270,S
573.66303,Klebsiella pneumoniae 26975_5#64,S
573.42421,Klebsiella pneumoniae strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R),R
573.62501,Klebsiella pneumoniae N2_088_000G1_dasN2_088_000G1_abawaca.2,S
573.68462,Klebsiella pneumoniae 15-10,R
573.44010,Klebsiella pneumoniae KP18-2172,S
573.1720,Klebsiella pneumoniae strain KpVA-2,R
573.55112,Klebsiella pneumoniae GX35,R
573.52559,Klebsiella pneumoniae PRKP10,S
573.78897,Klebsiella pneumoniae 9497,R
573.31027,Klebsiella pneumoniae strain t12,S
573.12794,Klebsiella pneumoniae strain SCPM-O-B-7851 (KPI-3014),S
573.48028,Klebsiella pneumoniae KP13_LAU,S
573.26203,Klebsiella pneumoniae strain 5012STDY7312672,S
573.40342,Klebsiella pneumoniae strain P30-72,S
573.29608,Klebsiella pneumoniae strain B9,S
573.17804,Klebsiella pneumoniae strain K7,S
573.32509,Klebsiella pneumoniae strain WCHKP090381,R
573.32505,Klebsiella pneumoniae strain RHB39-C10,S
573.68265,Klebsiella pneumoniae KP26,S
573.33282,Klebsiella pneumoniae strain NR5291,R
573.25988,Klebsiella pneumoniae strain NJGLYY3464-CR,R
573.43307,Klebsiella pneumoniae strain TUM17571,R
573.78493,Klebsiella pneumoniae HD2697,S
573.78043,Klebsiella pneumoniae 2218_kpn,S
573.13122,Klebsiella pneumoniae KPN1120ec,S
573.48163,Klebsiella pneumoniae 4C5,R
573.26037,Klebsiella pneumoniae strain NJYKDXFSDEYY948-CR,S
573.42214,Klebsiella pneumoniae strain Kp_HUCA_4,S
573.23130,Klebsiella pneumoniae strain PN79,S
573.15403,Klebsiella pneumoniae strain AUH_IMP372,S
573.17729,Klebsiella pneumoniae strain C3,S
573.79279,Klebsiella pneumoniae CN-314-F,S
573.72811,Klebsiella pneumoniae S2023115,S
573.14017,Klebsiella pneumoniae KPN279ec,S
573.29546,Klebsiella pneumoniae strain 4502,S
573.51839,Klebsiella pneumoniae FK6923,S
573.67465,Klebsiella pneumoniae Kp2224,S
573.56894,Klebsiella pneumoniae 11273,S
573.21006,Klebsiella pneumoniae strain EuSCAPE_HR088,S
573.54875,Klebsiella pneumoniae UHD-56_PH,S
573.34281,Klebsiella pneumoniae strain INF018-sc-2279888,S
573.24291,Klebsiella pneumoniae strain 361,S
573.35637,Klebsiella pneumoniae strain k34,S
573.52292,Klebsiella pneumoniae COL-Kpn78,R
573.52732,Klebsiella pneumoniae WX2017MB34.2,S
573.15524,Klebsiella pneumoniae strain INF197,S
573.14124,Klebsiella pneumoniae KPN403ec,S
573.21062,Klebsiella pneumoniae strain EuSCAPE_BE070,R
573.15485,Klebsiella pneumoniae strain 10315_6#76,R
573.78377,Klebsiella pneumoniae LZQ52,S
573.5809,Klebsiella pneumoniae strain PB270,S
573.45153,Klebsiella pneumoniae DGL5,R
573.77523,Klebsiella pneumoniae KP J115373,S
573.29936,Klebsiella pneumoniae strain Kpngiani7132484,S
573.37724,Klebsiella pneumoniae strain 1101124,S
573.54804,Klebsiella pneumoniae JS-144,S
573.26286,Klebsiella pneumoniae strain 5012STDY7626404,S
573.77460,Klebsiella pneumoniae Kp225,R
573.14505,Klebsiella pneumoniae KPN934ec,S
573.68151,Klebsiella pneumoniae CDK5402,S
573.41982,Klebsiella pneumoniae strain MRSN468268,S
573.44288,Klebsiella pneumoniae TUM17554,S
573.43280,Klebsiella pneumoniae strain 8578,S
573.20711,Klebsiella pneumoniae strain EuSCAPE_HR005,R
573.37227,Klebsiella pneumoniae strain IRQBAS105c,S
573.52676,Klebsiella pneumoniae 40,S
573.66520,Klebsiella pneumoniae 27322_4#21,R
573.36156,Klebsiella pneumoniae strain HN36-2,S
573.41936,Klebsiella pneumoniae strain MRSN750999,S
573.13868,Klebsiella pneumoniae KPN2042ec,S
573.9853,Klebsiella pneumoniae strain VRES0526,S
573.66597,Klebsiella pneumoniae KP_NORM_BLD_112162,S
573.14444,Klebsiella pneumoniae KPN854ec,R
573.34186,Klebsiella pneumoniae strain NEF145,R
573.66695,Klebsiella pneumoniae KP_NORM_BLD_116231,S
573.20449,Klebsiella pneumoniae strain EuSCAPE_GR015,S
573.31623,Klebsiella pneumoniae strain KP-MO-3,R
573.31234,Klebsiella pneumoniae strain M-13,R
573.52869,Klebsiella pneumoniae kp116,S
573.46539,Klebsiella pneumoniae MUGSI_65,S
573.13207,Klebsiella pneumoniae KPN1217ec,R
573.24404,Klebsiella pneumoniae strain MUGSI_34,R
573.29428,Klebsiella pneumoniae strain 1011216,R
573.44011,Klebsiella pneumoniae NRZ-13822,S
573.49600,Klebsiella pneumoniae Kp.115,S
573.45986,Klebsiella pneumoniae K210010,R
573.39659,Klebsiella pneumoniae strain K153,S
573.21834,Klebsiella pneumoniae strain EuSCAPE_IT169,S
573.50538,Klebsiella pneumoniae strain MCR160,S
573.13411,Klebsiella pneumoniae KPN1473ec,S
573.42957,Klebsiella pneumoniae strain MRSN13761,S
573.44709,Klebsiella pneumoniae Kp142,R
573.66555,Klebsiella pneumoniae 29105_1#376,S
573.67711,Klebsiella pneumoniae KP_NORM_BLD_13758,S
573.20813,Klebsiella pneumoniae strain EuSCAPE_RO083,S
573.26176,Klebsiella pneumoniae strain 5012STDY7312607,S
573.37734,Klebsiella pneumoniae strain UEB_15,R
573.72898,Klebsiella pneumoniae S2020018,S
573.50791,Klebsiella pneumoniae HA40Kpn,R
573.66732,Klebsiella pneumoniae KP_NORM_BLD_116598,S
573.31332,Klebsiella pneumoniae strain kp180,R
573.49864,Klebsiella pneumoniae FY102,S
573.66133,Klebsiella pneumoniae ERR1830478,S
573.40337,Klebsiella pneumoniae strain P30-63,S
573.27467,Klebsiella pneumoniae strain 172A9,S
573.13748,Klebsiella pneumoniae KPN1884ec,S
573.44109,Klebsiella pneumoniae MRSN366562,S
573.44143,Klebsiella pneumoniae MRSN4815,S
573.51809,Klebsiella pneumoniae HK1034,S
573.66989,Klebsiella pneumoniae KP_NORM_BLD_60421,S
573.62418,Klebsiella pneumoniae INSA56948,S
573.18480,Klebsiella pneumoniae strain SCPM-O-B-7666,S
573.68041,Klebsiella pneumoniae CRKP26,S
573.44733,Klebsiella pneumoniae 16B2,R
573.24323,Klebsiella pneumoniae strain MRSN19181,R
573.73509,Klebsiella pneumoniae SCNJ50,S
573.66690,Klebsiella pneumoniae KP_NORM_BLD_115811,S
573.13419,Klebsiella pneumoniae KPN1481ec,S
573.26103,Klebsiella pneumoniae strain 5012STDY7312564,S
573.47214,Klebsiella pneumoniae 2019-1764,S
573.78385,Klebsiella pneumoniae SKLX049058,S
573.13622,Klebsiella pneumoniae KPN1719ec,S
573.31644,Klebsiella pneumoniae strain NMI611_18,R
573.62491,Klebsiella pneumoniae N5_279_041G1_dasN5_279_041G1_maxbin2.maxbin.002,S
573.44671,Klebsiella pneumoniae SB617,S
573.66167,Klebsiella pneumoniae ERR2118037,S
573.21331,Klebsiella pneumoniae strain EuSCAPE_PL032,S
573.58272,Klebsiella pneumoniae 17313,R
573.54077,Klebsiella pneumoniae 2020CK-00223,S
573.14229,Klebsiella pneumoniae KPN550ec,S
573.68280,Klebsiella pneumoniae KpLESPA_203,S
573.45882,Klebsiella pneumoniae 9KP,S
573.20967,Klebsiella pneumoniae strain EuSCAPE_HR039,S
573.24421,Klebsiella pneumoniae strain MUGSI_57,S
573.14199,Klebsiella pneumoniae KPN510ec,S
573.44699,Klebsiella pneumoniae Kp89,S
573.43534,Klebsiella pneumoniae strain Prospectively collected (P) strain Prospectively collected (P) strain Prospectively collected (P),S
573.27271,Klebsiella pneumoniae strain SCPM-O-B-7938 (KPi1683) strain SCPM-O-B-7938 (KPi1683) strain SCPM-O-B-7938 (KPi1683),S
573.18594,Klebsiella pneumoniae strain WCHKP015662,S
573.31733,Klebsiella pneumoniae strain C1-38,S
573.78130,Klebsiella pneumoniae 322A10,S
573.42328,Klebsiella pneumoniae strain 2KE,S
573.37762,Klebsiella pneumoniae strain B30155,S
573.77705,Klebsiella pneumoniae PQX261,S
573.29052,Klebsiella pneumoniae strain C789,S
573.65575,Klebsiella pneumoniae HZ-CRKP-26,S
573.50798,Klebsiella pneumoniae Kp10,S
573.67119,Klebsiella pneumoniae KP_NORM_BLD_67,S
573.40280,Klebsiella pneumoniae strain K5962,S
573.13047,Klebsiella pneumoniae KPN1021ec,S
573.15442,Klebsiella pneumoniae strain 10315_6#22,R
573.45894,Klebsiella pneumoniae S-P-N-054.01,S
573.73595,Klebsiella pneumoniae 733,S
573.38787,Klebsiella pneumoniae strain Colony348,S
573.67373,Klebsiella pneumoniae MGL_104,S
573.29122,Klebsiella pneumoniae,S
573.41205,Klebsiella pneumoniae strain KP11,R
573.42881,Klebsiella pneumoniae strain MRSN731029,S
573.65915,Klebsiella pneumoniae JBBBABI-19-0076,S
573.52436,Klebsiella pneumoniae KP1575,R
573.43964,Klebsiella pneumoniae WHC12,S
573.46194,Klebsiella pneumoniae 2485STDY5438210,S
573.29117,Klebsiella pneumoniae strain WCGKP294,S
573.41460,Klebsiella pneumoniae strain Prospectively collected (P) strain Prospectively collected (P) strain Prospectively collected (P),S
573.33362,Klebsiella pneumoniae strain KP0502,R
573.53607,Klebsiella pneumoniae CRKP_5,S
573.48980,Klebsiella pneumoniae IR12073_1,S
573.23219,Klebsiella pneumoniae strain KP_320,S
573.43114,Klebsiella pneumoniae strain KP1064WHY,S
573.69643,Klebsiella pneumoniae KpLESPA_30,S
573.13769,Klebsiella pneumoniae KPN1914ec,S
573.13541,Klebsiella pneumoniae KPN1624ec,R
573.49553,Klebsiella pneumoniae XHKP6,S
573.29618,Klebsiella pneumoniae strain C9,S
573.36226,Klebsiella pneumoniae strain Kp5167,S
573.49433,Klebsiella pneumoniae 21122431,S
573.42827,Klebsiella pneumoniae strain KE3783,S
573.15677,Klebsiella pneumoniae strain K725,S
573.48242,Klebsiella pneumoniae 117G2,R
573.48256,Klebsiella pneumoniae 111G6,R
573.25990,Klebsiella pneumoniae strain NJGLYY4199-CR,S
573.77527,Klebsiella pneumoniae KP B2147,S
573.57258,Klebsiella pneumoniae BA23748,S
573.50428,Klebsiella pneumoniae strain TrH-03may19-257,S
573.13266,Klebsiella pneumoniae KPN128ec,S
573.57229,Klebsiella pneumoniae 2018C06-162,R
573.58970,Klebsiella pneumoniae K33,S
573.29988,Klebsiella pneumoniae strain Kpngiani7132512,R
573.77423,Klebsiella pneumoniae CFI_141_KPC3,R
573.18143,Klebsiella pneumoniae strain SCKP020009,R
573.65893,Klebsiella pneumoniae 003-E1-DxU,S
573.66985,Klebsiella pneumoniae KP_NORM_BLD_389,S
573.27322,Klebsiella pneumoniae strain 1,S
573.57217,Klebsiella pneumoniae BA26303,R
573.42056,Klebsiella pneumoniae strain KP294,S
573.24163,Klebsiella pneumoniae strain MUGSI_82,S
573.20302,Klebsiella pneumoniae strain 4300STDY6470410,S
573.12689,Klebsiella pneumoniae strain MM_2436,S
573.47295,Klebsiella pneumoniae P60-1,S
573.20287,Klebsiella pneumoniae strain 4300STDY6470402,S
573.41074,Klebsiella pneumoniae strain CT-04 strain not applicable,S
573.20124,Klebsiella pneumoniae strain NCTC13438,R
573.65473,Klebsiella pneumoniae KLPN-IUC-04,S
573.43933,Klebsiella pneumoniae 946,S
573.50515,Klebsiella pneumoniae strain NNKP2325,S
573.62415,Klebsiella pneumoniae INSA57980,S
573.43548,Klebsiella pneumoniae strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R),S
573.33233,Klebsiella pneumoniae strain NR0114,R
573.25677,Klebsiella pneumoniae strain B31,S
573.25991,Klebsiella pneumoniae strain NJYKDXFSDEYY979-CR,S
573.43827,Klebsiella pneumoniae ONE218,S
573.42244,Klebsiella pneumoniae strain Kp_HUCA_Bac_66,S
573.44640,Klebsiella pneumoniae KP29499,S
573.13484,Klebsiella pneumoniae KPN1556ec,S
573.29635,Klebsiella pneumoniae strain SRRSH12,S
573.16433,Klebsiella pneumoniae strain WCHKP99,S
573.44677,Klebsiella pneumoniae 03-9138-2,S
573.14889,Klebsiella pneumoniae strain L520,S
573.15650,Klebsiella pneumoniae strain K944,S
573.50921,Klebsiella pneumoniae HSTCP-M-KP_ST11-06,S
573.14057,Klebsiella pneumoniae KPN323ec,S
573.57027,Klebsiella pneumoniae TUM2577,S
573.12941,Klebsiella pneumoniae 29,S
573.43145,Klebsiella pneumoniae strain Kp_HUCA_Bac_95,S
573.25880,Klebsiella pneumoniae strain SIKP178,S
573.53794,Klebsiella pneumoniae 302F8,S
573.67328,Klebsiella pneumoniae ERR7221338,S
573.33938,Klebsiella pneumoniae strain CFSAN059630,S
573.33857,Klebsiella pneumoniae strain 32,S
573.72802,Klebsiella pneumoniae S2023679,S
573.42305,Klebsiella pneumoniae strain MEZKP192,S
573.41408,Klebsiella pneumoniae strain Kp_HUCA_Bac_7,S
573.74245,Klebsiella pneumoniae RIVM_C038025,R
573.41071,Klebsiella pneumoniae strain NC-01 strain not applicable,S
573.46066,Klebsiella pneumoniae INF360,S
573.66969,Klebsiella pneumoniae KP_NORM_BLD_3072,R
573.28038,Klebsiella pneumoniae strain 071I10,S
573.46103,Klebsiella pneumoniae KSB1_1F,S
573.62628,Klebsiella pneumoniae 23-C-SD-86,R
573.41172,Klebsiella pneumoniae strain MRSN6031,S
573.72950,Klebsiella pneumoniae GIMC1041:Kpn48161123,S
573.15643,Klebsiella pneumoniae strain K1299,S
573.52639,Klebsiella pneumoniae 220,S
573.39678,Klebsiella pneumoniae strain 11265 strain CVUAS 11265,S
573.17642,Klebsiella pneumoniae strain COL-Kpn125,S
573.21425,Klebsiella pneumoniae strain EuSCAPE_FR072,S
573.29875,Klebsiella pneumoniae strain Kpngiani7132570,S
573.77515,Klebsiella pneumoniae LACPHL-BACT-2024-00203,S
573.57281,Klebsiella pneumoniae SRR13494479_bin.9_MetaWRAP_v1.3_MAG,S
573.42310,Klebsiella pneumoniae strain MEZKP34,S
573.18135,Klebsiella pneumoniae strain ITU3854,S
573.54319,Klebsiella pneumoniae PN-021-E1-DxU,S
573.45807,Klebsiella pneumoniae AR_0140,S
573.56976,Klebsiella pneumoniae 6274046,S
573.44130,Klebsiella pneumoniae MRSN15937,R
573.21617,Klebsiella pneumoniae strain EuSCAPE_IT048,R
573.26065,Klebsiella pneumoniae strain KP980,S
573.23233,Klebsiella pneumoniae strain KP_008,S
573.41125,Klebsiella pneumoniae strain MRSN479404,S
573.63331,Klebsiella pneumoniae KLEB-CRE-RXH-0008,S
573.40427,Klebsiella pneumoniae strain MRSN25107,S
573.52595,Klebsiella pneumoniae K3,S
573.42290,Klebsiella pneumoniae strain Kp_HUCA_Bac_3,S
573.54171,Klebsiella pneumoniae ID_0981_21,R
573.79242,Klebsiella pneumoniae KE10050,S
573.5682,Klebsiella pneumoniae strain PB14,S
573.51007,Klebsiella pneumoniae MCR112,S
573.56183,Klebsiella pneumoniae P11-1,S
573.46229,Klebsiella pneumoniae 2485STDY5438257,S
573.64031,Klebsiella pneumoniae S_933,S
573.26271,Klebsiella pneumoniae strain 5012STDY7626390,S
573.12877,Klebsiella pneumoniae 3400,S
573.41351,Klebsiella pneumoniae strain Kp_HUCA_Bac_78,S
573.13700,Klebsiella pneumoniae KPN1836ec,S
573.38691,Klebsiella pneumoniae strain V3,S
573.20399,Klebsiella pneumoniae strain ID_22 strain not applicable,S
573.50577,Klebsiella pneumoniae strain 47144 strain not applicable,S
573.32135,Klebsiella pneumoniae strain NICU_2_P2,S
573.37741,Klebsiella pneumoniae strain UEB_19,R
573.43197,Klebsiella pneumoniae strain Kp_HUCA_Bac_30,S
573.64667,Klebsiella pneumoniae KP31612023BGR,S
573.14225,Klebsiella pneumoniae KPN544ec,S
573.15270,Klebsiella pneumoniae strain ST-152:K071,S
573.24145,Klebsiella pneumoniae strain MUGSI_59,R
573.23153,Klebsiella pneumoniae strain KLPN_84,S
573.78449,Klebsiella pneumoniae A123,S
573.42868,Klebsiella pneumoniae strain IA-021 strain not applicable,S
573.65467,Klebsiella pneumoniae KLPN-IUC-10,R
573.29723,Klebsiella pneumoniae strain ZKP23,S
573.46159,Klebsiella pneumoniae PBIO1988,S
573.31314,Klebsiella pneumoniae strain MH15-199M,S
573.48945,Klebsiella pneumoniae OE29NF,S
573.52319,Klebsiella pneumoniae D15,S
573.14455,Klebsiella pneumoniae KPN870ec,S
573.13158,Klebsiella pneumoniae KPN1163ec,S
573.65490,Klebsiella pneumoniae MGL_K-3,S
573.44635,Klebsiella pneumoniae 390,S
573.78046,Klebsiella pneumoniae 1333_kpn,S
573.63271,Klebsiella pneumoniae 13T155,S
573.29575,Klebsiella pneumoniae strain 87CS-F-D,R
573.32360,Klebsiella pneumoniae strain WCHKP090388,R
573.31709,Klebsiella pneumoniae strain C1-01,S
573.56108,Klebsiella pneumoniae 296B5-NDM-14,S
573.46569,Klebsiella pneumoniae MUGSI_22,R
573.13672,Klebsiella pneumoniae KPN1779ec,S
573.66145,Klebsiella pneumoniae ERR1981104,S
573.66430,Klebsiella pneumoniae 27097_7#75,S
573.37303,Klebsiella pneumoniae strain RH201207,R
573.52605,Klebsiella pneumoniae E0,R
573.52220,Klebsiella pneumoniae COL-Kpn22,S
573.21655,Klebsiella pneumoniae strain EuSCAPE_IL048,R
573.14192,Klebsiella pneumoniae KPN485ec,S
573.50548,Klebsiella pneumoniae strain CCUG 75164,S
573.42398,Klebsiella pneumoniae strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R),S
573.12786,Klebsiella pneumoniae strain 1337LF,R
573.21724,Klebsiella pneumoniae strain EuSCAPE_IT017,R
573.62725,Klebsiella pneumoniae MGL_169,S
573.63130,Klebsiella pneumoniae CRKPN36,S
573.52890,Klebsiella pneumoniae kp199,S
573.34225,Klebsiella pneumoniae strain KR431,R
573.50058,Klebsiella pneumoniae Tembi-8,S
573.12872,Klebsiella pneumoniae 15,S
573.67027,Klebsiella pneumoniae KP_NORM_BLD_61433,S
573.26129,Klebsiella pneumoniae strain 5012STDY7312743,S
573.29652,Klebsiella pneumoniae strain SRRSH20,S
573.14287,Klebsiella pneumoniae KPN620ec,S
573.31740,Klebsiella pneumoniae strain H7,S
573.72832,Klebsiella pneumoniae S2022411,S
573.54814,Klebsiella pneumoniae JS-80,S
573.46202,Klebsiella pneumoniae 2485STDY5438221,S
573.78466,Klebsiella pneumoniae HS-13,S
573.43232,Klebsiella pneumoniae strain MEZKP192,S
573.15584,Klebsiella pneumoniae strain KSB2_7C,S
573.50783,Klebsiella pneumoniae 2021CK-01729,S
573.14773,Klebsiella pneumoniae strain 61,R
573.54331,Klebsiella pneumoniae PEKP4035,R
573.66407,Klebsiella pneumoniae 26994_8#160,S
573.14525,Klebsiella pneumoniae KPN959ec,S
573.14397,Klebsiella pneumoniae KPN786ec,S
573.72798,Klebsiella pneumoniae 37gg,S
573.13254,Klebsiella pneumoniae KPN1275ec,S
573.69416,Klebsiella pneumoniae 59,S
573.64701,Klebsiella pneumoniae N67,S
573.77984,Klebsiella pneumoniae E2L,S
573.26281,Klebsiella pneumoniae strain 5012STDY7626401,S
573.49398,Klebsiella pneumoniae KPN43G,S
573.42232,Klebsiella pneumoniae strain Kp_HUCA_Bac_78,S
573.54908,Klebsiella pneumoniae A8,S
573.33193,Klebsiella pneumoniae strain NR1113,R
573.41149,Klebsiella pneumoniae strain MRSN25112,S
573.38713,Klebsiella pneumoniae strain Kp3ALS,S
573.22056,Klebsiella pneumoniae strain EuSCAPE_ES243,S
573.24106,Klebsiella pneumoniae strain MUGSI_246,S
573.45188,Klebsiella pneumoniae 2008026,R
573.68113,Klebsiella pneumoniae KP1948,S
573.68403,Klebsiella pneumoniae BAA-1705-1/2MIC-c,R
573.66240,Klebsiella pneumoniae 26968_5#174,R
573.20979,Klebsiella pneumoniae strain EuSCAPE_HR059,S
573.21222,Klebsiella pneumoniae strain EuSCAPE_IL011,R
573.51935,Klebsiella pneumoniae PEkp136,S
573.43305,Klebsiella pneumoniae strain TUM17565,S
573.52940,Klebsiella pneumoniae L0506,S
573.68465,Klebsiella pneumoniae NXQY01,S
573.13542,Klebsiella pneumoniae KPN1625ec,S
573.50605,Klebsiella pneumoniae strain SH2,S
573.27422,Klebsiella pneumoniae strain 199D1,S
573.27302,Klebsiella pneumoniae strain EKP30Era4,S
573.13573,Klebsiella pneumoniae KPN1667ec,R
573.78854,Klebsiella pneumoniae A2-3,S
573.50836,Klebsiella pneumoniae 4680,S
573.26307,Klebsiella pneumoniae strain 5012STDY7626429,S
573.77758,Klebsiella pneumoniae KP-407151,S
573.56224,Klebsiella pneumoniae A7,S
573.15523,Klebsiella pneumoniae strain INF092,S
573.40339,Klebsiella pneumoniae strain P30-70,S
573.14193,Klebsiella pneumoniae KPN486ec,R
573.13978,Klebsiella pneumoniae KPN233ec,R
573.14162,Klebsiella pneumoniae KPN446ec,S
573.15529,Klebsiella pneumoniae strain INF212,S
573.12724,Klebsiella pneumoniae strain CAB1354,S
573.64059,Klebsiella pneumoniae HRS-HS1-bin-79,S
573.67439,Klebsiella pneumoniae Kp684,S
573.21133,Klebsiella pneumoniae strain EuSCAPE_TR161,S
573.42045,Klebsiella pneumoniae strain ECU_S1_12,S
573.24294,Klebsiella pneumoniae strain 374,S
573.39648,Klebsiella pneumoniae strain K304,S
573.26262,Klebsiella pneumoniae strain 5012STDY7626380,S
573.77706,Klebsiella pneumoniae PQX244,S
573.64505,Klebsiella pneumoniae SRY643,S
573.29995,Klebsiella pneumoniae strain Kpngiani7132556,S
573.62639,Klebsiella pneumoniae 23-M-ZR-5,S
573.50018,Klebsiella pneumoniae K210217,S
573.5700,Klebsiella pneumoniae strain PB122,R
573.14421,Klebsiella pneumoniae KPN822ec,S
573.45830,Klebsiella pneumoniae 2019.TE.11,S
573.21755,Klebsiella pneumoniae strain EuSCAPE_IT224,R
573.39644,Klebsiella pneumoniae strain K326,S
573.13157,Klebsiella pneumoniae KPN1162ec,R
573.14514,Klebsiella pneumoniae KPN946ec,S
573.45084,Klebsiella pneumoniae DY1711,S
573.14259,Klebsiella pneumoniae KPN585ec,S
573.46015,Klebsiella pneumoniae FKP123,S
573.62618,Klebsiella pneumoniae 23-M-LY-92,S
573.25859,Klebsiella pneumoniae strain SIKP053,S
573.66772,Klebsiella pneumoniae KP_NORM_BLD_13375,S
573.44042,Klebsiella pneumoniae IA-021,S
573.45248,Klebsiella pneumoniae cpe001,R
573.27566,Klebsiella pneumoniae strain FDAARGOS_630 strain Not applicable,R
573.36618,Klebsiella pneumoniae strain C37,S
573.27280,Klebsiella pneumoniae strain AH3176-14,S
573.58487,Klebsiella pneumoniae SX-6,S
573.77430,Klebsiella pneumoniae KPTR8,S
573.51883,Klebsiella pneumoniae YZ-58,S
573.43926,Klebsiella pneumoniae 45,S
573.20827,Klebsiella pneumoniae strain EuSCAPE_RO098,S
573.5804,Klebsiella pneumoniae strain W2-1-ERG1,S
573.68284,Klebsiella pneumoniae KpLESPA_218,S
573.25870,Klebsiella pneumoniae strain SIKP143,S
573.58523,Klebsiella pneumoniae S126,S
573.14087,Klebsiella pneumoniae KPN362ec,S
573.50236,Klebsiella pneumoniae C5356,S
573.13740,Klebsiella pneumoniae KPN1877ec,S
573.15224,Klebsiella pneumoniae strain 5,S
